"17","81","product","Sister cut product have","Month fund cell change","373.45","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","409","true","2.5"
"18","13","measure","Once style measure use","Too nor book list","160.28","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.2"
"19","54","machine","Data miss lawyer machine candidate","Safe growth range quality several","358.04","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","722","true","1.1"
"20","40","idea","Marriage performance idea opportunity","Civil point clear","86.59","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","843","true","4.5"
"21","78","minute","Difference police identify carry minute","Money huge heart forward","288.84","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.7"
"22","13","several","Marriage kid several","Relate woman strategy","321.44","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","187","true","4.8"
"23","74","Kind","Kind development impact plant conference","More fact behind again everybody","20.91","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.0"
"24","69","reach","Sense often from reach","Every also will because could","140.82","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.8"
"25","22","because","If during because share actually","Listen certain thus hair","389.76","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","393","true","2.2"
"26","85","maintain","Production maintain food sure","Thought time peace","87.73","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.6"
"27","42","Suddenly","Suddenly myself imagine kitchen","Himself agent reason","392.56","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","677","true","2.0"
"28","1","article","Pattern a article","Method gun go","43.65","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.2"
"29","7","their","West their","Soldier run","489.18","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.9"
"30","82","future","Order join future","Reach leg bring accept","133.86","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","503","true","2.1"
"31","42","a","House her move a in","Well arm participant government","404.58","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.7"
"32","83","Since","Since present guy community","Skill environmental create health","312.67","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","869","true","1.6"
"33","39","skin","Ahead skin past","Leader often image crime night","137.44","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.9"
"34","76","since","Information since both very along","Probably say front direction","383.31","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.7"
"35","31","safe","Card safe","Sing standard wish","349.73","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.6"
"36","59","hard","Either hard","Tv it ask information","380.38","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","301","true","0.6"
"37","77","lot","Yet occur lot hit","Painting camera film leave","265.26","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.7"
"38","17","growth","Bring growth mention","American need outside who respond","324.25","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.9"
"39","44","five","Produce five","Poor bed","195.05","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.9"
"40","36","get","Call newspaper get","Ready country seem","444.66","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.2"
"41","55","Ever","Ever such","Far sing hand industry","484.04","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","2","true","1.9"
"42","18","memory","Cut memory","Recent blue politics firm","320.22","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","722","true","4.3"
"43","62","north","Particularly behavior north discuss respond","High body a senior them","176.37","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","187","true","0.5"
"44","12","story","Grow story alone","Wait occur first test senior","28.12","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.6"
"45","80","Marriage","Marriage grow another car","Game including all TV imagine","88.45","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.3"
"46","45","Performance","Performance simply put detail spring","Thing bed concern","225.30","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.9"
"47","13","Manage","Manage player","Realize season small","245.17","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","817","true","3.2"
"48","81","Daughter","Daughter nice","Wish where Mrs","2.25","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.8"
"49","84","Reason","Reason act left hundred","Relate theory magazine cup","99.59","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","868","true","2.6"
"50","15","road","Consider treat road science","West include environment","334.67","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","359","true","3.1"
"51","81","loss","Since loss","Kid many space live measure","13.46","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","982","true","1.4"
"52","32","career","Join example agency career","No need professional","459.63","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","484","true","4.8"
"53","5","Recently","Recently pay","Baby drop interest process right","155.18","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","931","true","2.9"
"54","73","natural","Family challenge effort natural","Early quality meet","69.35","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.4"
"55","28","report","Model report","Much describe ground","214.56","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.4"
"56","35","officer","Fact purpose officer about student","Heart spring those","255.61","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.2"
"57","20","House","House each","Third situation customer","140.59","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.4"
"58","7","street","Certain director good toward street","Low plan education","492.50","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.6"
"59","7","Audience","Audience story debate provide","Kind win safe","347.53","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","820","true","1.2"
"60","28","Send","Send task animal Mrs","Would professional gun describe nature","296.25","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","2.0"
"61","28","Point","Point set unit gas","Subject possible","162.68","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.0"
"62","66","Us","Us nearly","Quickly network network dream","112.56","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","923","true","1.0"
"63","21","believe","Three throughout believe project","Involve of service drive attack","375.48","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.2"
"64","36","Ten","Ten page accept","Level become however","457.08","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.5"
"65","57","even","Anyone nor even common","Message west take","54.52","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.1"
"66","98","knowledge","Politics enter enough knowledge","Relationship individual though bill","76.97","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","5.0"
"67","40","reality","Hundred rise reality","Along speech food","381.01","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","376","true","0.3"
"68","25","Deal","Deal among","Nearly evidence something really","252.88","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","8","true","3.9"
"69","45","Only","Only four a","Off sell require parent nor","251.25","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","942","true","2.7"
"70","75","far","Training issue far job","Majority behind record","2.96","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.8"
"71","83","Yet","Yet yes responsibility heavy","Market east movie present","317.07","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","939","true","1.7"
"72","52","success","Risk executive success top","Support black","272.95","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.2"
"73","62","Should","Should think stay special","The buy speak","489.49","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.2"
"74","40","mother","Very mother report finally","His operation environmental","439.49","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.4"
"75","47","work","Or work quality","Able where","355.94","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","862","true","1.1"
"76","83","Yes","Yes both edge","Spring blood response","192.26","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.2"
"77","58","Music","Music see","Consider such language company","380.40","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","714","true","4.0"
"78","91","animal","Job successful animal","Take many","484.22","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","13","true","3.7"
"79","50","Democrat","Thank Democrat","Truth become build","206.95","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","119","true","2.0"
"80","46","Detail","Detail tell hospital also billion","Time democratic perform tonight","354.90","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","0.6"
"81","41","Prepare","Prepare finish nothing","Couple image understand","305.09","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","960","true","1.4"
"82","91","physical","Eye anyone physical hotel","Sometimes bill","57.72","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","20","true","2.0"
"83","49","successful","Whatever no century behind successful","Why day","120.00","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","795","true","0.3"
"84","83","much","Tough task much","Road resource action home","303.61","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","2.2"
"85","0","Soon","Soon I within","She professional positive must","22.53","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.0"
"86","53","season","Concern pressure season treat","Consumer she eat heart","197.98","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","9","true","5.4"
"87","23","wonder","Feeling follow meeting wonder important","Give easy put","102.04","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.1"
"88","47","word","Note word be","Key every up","431.09","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","967","true","4.2"
"89","75","Worker","Worker mother other","Tough read benefit skin sense","423.22","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.4"
"90","67","President","President everyone record Mrs","Degree crime management","130.01","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","312","true","2.3"
"91","38","Easy","Easy charge beat","Front pass source project","150.20","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","28","true","2.0"
"92","10","Else","Else fish thousand","Ready politics order indeed group","292.60","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","920","true","3.6"
"93","14","owner","Bit knowledge coach owner","Case military turn","117.24","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","2.4"
"94","58","family","Treatment our garden family","After year affect reveal bad","146.82","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","951","true","0.6"
"95","10","best","Most week enjoy best high","Language address social","83.45","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.3"
"96","37","character","Cover character president defense","Force rather choice","419.80","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","522","true","5.7"
"97","68","language","Interesting seat language","Raise black","142.72","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","359","true","5.7"
"98","24","Continue","Continue all","Or box citizen former","153.67","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","352","true","4.2"
"99","52","amount","Control reason amount figure customer","Above education sit performance","327.01","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","980","true","1.9"
"100","52","seem","Candidate seem","Leave five share mission rock","224.61","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","439","true","2.1"
"101","81","Sister","Sister positive base","Reason television indicate gas","410.63","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","137","true","2.8"
"102","39","Off","Off reason watch","Necessary food owner","206.91","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","494","true","1.5"
"103","81","than","Concern than establish series","Single produce if prove but","427.58","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.6"
"104","11","Deep","Deep accept","Throughout commercial interest","371.79","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","917","true","1.0"
"105","4","Reduce","Reduce everybody especially our impact","Against despite","269.85","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","718","true","5.5"
"106","67","Truth","Truth follow","Machine network value require","321.72","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.9"
"107","59","blue","Sister oil blue","Order story","28.54","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","3.3"
"108","3","Above","Above radio debate situation","Black them imagine religious course","15.95","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","225","true","3.8"
"109","89","wall","Push protect huge wall","Himself feeling","139.29","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","939","true","3.9"
"110","84","detail","Focus detail article","Agreement available produce majority","378.69","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","795","true","5.8"
"111","12","light","Miss light after table","Deal material interview together","31.59","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","74","true","1.7"
"112","16","impact","Off tough difference impact","Practice month audience","224.54","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.2"
"113","44","Town","Town end","Be certainly property mean","27.36","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","436","true","0.9"
"114","76","Herself","Herself new","Attack serve court realize rest","297.94","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","602","true","3.5"
"115","90","Price","Price make few likely","That about executive","90.84","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.8"
"116","12","Policy","Policy doctor the","Member color","412.23","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","4.8"
"117","84","Key","Key TV sort","At care share","399.07","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","2.4"
"118","67","then","Student near then understand however","From program rich away option","49.60","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","376","true","1.5"
"119","8","conference","Record right conference tonight","Study miss minute live student","324.85","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","297","true","5.3"
"120","74","police","Upon TV police","Security reason every focus","84.22","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","2.5"
"121","1","protect","Challenge protect","Agent record structure one","333.76","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","1.7"
"122","13","suffer","Network language suffer land lot","When institution agency which","209.18","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","0","false","2.3"
"123","14","always","Camera open always","Put same former picture","489.13","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWxCMRrygVbR-7SLPx5N44x4I6BQjDDzWVAvEUZI3&s","662","true","0.5"
